Human Gene ID	Human Protein ID	Human Gene Name	Zfish Gene ID	ZfishProtein ID	Zfish Gene Name
ENSG00000105341	ENSP00000403910	DMAC2	ENSDARG00000096597	ENSDARP00000126938	dmac2
ENSG00000234469	ENSP00000403980	CLDN34	ENSDARG00000087805	ENSDARP00000104954	
ENSG00000003147	ENSP00000403982	ICA1	ENSDARG00000042608	ENSDARP00000062506	ICA1
ENSG00000169609	ENSP00000403987	C15orf40	ENSDARG00000097310	ENSDARP00000128166	zgc:193812
ENSG00000158604	ENSP00000404042	TMED4	ENSDARG00000024954	ENSDARP00000119402	tmed4
ENSG00000163235	ENSP00000404131	TGFA	ENSDARG00000053939	ENSDARP00000070540	tgfa
ENSG00000161800	ENSP00000404190	RACGAP1	ENSDARG00000015460	ENSDARP00000020703	racgap1
ENSG00000183690	ENSP00000404232	EFHC2	ENSDARG00000004204	ENSDARP00000010992	efhc2
ENSG00000144560	ENSP00000404251	VGLL4	ENSDARG00000103730	ENSDARP00000142145	vgll4b
ENSG00000090512	ENSP00000404288	FETUB	ENSDARG00000053973	ENSDARP00000070561	
ENSG00000052126	ENSP00000404296	PLEKHA5	ENSDARG00000045870	ENSDARP00000099969	plekha5
ENSG00000144579	ENSP00000404301	CTDSP1	ENSDARG00000040674	ENSDARP00000090999	
ENSG00000241343	ENSP00000404375	RPL36A	ENSDARG00000058105	ENSDARP00000075363	rpl36a
ENSG00000164031	ENSP00000404381	DNAJB14	ENSDARG00000069996	ENSDARP00000131904	dnajb14
ENSG00000144455	ENSP00000404384	SUMF1	ENSDARG00000044203	ENSDARP00000065090	sumf1
ENSG00000164219	ENSP00000404676	PGGT1B	ENSDARG00000103464	ENSDARP00000136678	pggt1b
ENSG00000138030	ENSP00000404741	KHK	ENSDARG00000029874	ENSDARP00000095989	khk
ENSG00000114735	ENSP00000404843	HEMK1	ENSDARG00000078894	ENSDARP00000102499	hemk1
ENSG00000205356	ENSP00000404923	TECPR1	ENSDARG00000074086	ENSDARP00000129141	TECPR1
ENSG00000167632	ENSP00000405060	TRAPPC9	ENSDARG00000099118	ENSDARP00000130471	TRAPPC9
ENSG00000087269	ENSP00000405068	NOP14	ENSDARG00000098859	ENSDARP00000140126	nop14
ENSG00000143387	ENSP00000405083	CTSK	ENSDARG00000040251	ENSDARP00000007535	ctsk
ENSG00000164830	ENSP00000405424	OXR1	ENSDARG00000063310	ENSDARP00000125967	oxr1b
ENSG00000166250	ENSP00000405577	CLMP	ENSDARG00000116937	ENSDARP00000147525	
ENSG00000105982	ENSP00000405588	RNF32	ENSDARG00000060035	ENSDARP00000078614	rnf32
ENSG00000205423	ENSP00000405635	CNEP1R1	ENSDARG00000036064	ENSDARP00000052350	cnep1r1
ENSG00000225921	ENSP00000405674	NOL7	ENSDARG00000075795	ENSDARP00000097767	
ENSG00000093009	ENSP00000405726	CDC45	ENSDARG00000043720	ENSDARP00000064200	cdc45
ENSG00000211448	ENSP00000405854	DIO2	ENSDARG00000094857	ENSDARP00000120358	dio2
ENSG00000134970	ENSP00000405926	TMED7	ENSDARG00000046022	ENSDARP00000067665	tmed7
ENSG00000188612	ENSP00000405965	SUMO2	ENSDARG00000102741	ENSDARP00000137571	sumo2b
ENSG00000189410	ENSP00000406026	SH2D5	ENSDARG00000014324	ENSDARP00000116139	sh2d5
ENSG00000162782	ENSP00000406052	TDRD5	ENSDARG00000071450	ENSDARP00000151602	tdrd5
ENSG00000133104	ENSP00000406061	SPART	ENSDARG00000103457	ENSDARP00000140231	spartb
ENSG00000205835	ENSP00000406164	GMNC	ENSDARG00000068719	ENSDARP00000128017	
ENSG00000170915	ENSP00000406197	PAQR8	ENSDARG00000034907	ENSDARP00000112552	paqr7b
ENSG00000171552	ENSP00000406203	BCL2L1	ENSDARG00000008434	ENSDARP00000027919	bcl2l1
ENSG00000063245	ENSP00000406209	EPN1	ENSDARG00000010411	ENSDARP00000138794	epn1a
ENSG00000154743	ENSP00000406238	TSEN2	ENSDARG00000091851	ENSDARP00000095278	tsen2
ENSG00000160685	ENSP00000406286	ZBTB7B	ENSDARG00000021891	ENSDARP00000031455	zbtb7b
ENSG00000064933	ENSP00000406490	PMS1	ENSDARG00000000476	ENSDARP00000001250	pms1
ENSG00000056050	ENSP00000406598	HPF1	ENSDARG00000112823	ENSDARP00000154136	hpf1
ENSG00000233198	ENSP00000406665	RNF224	ENSDARG00000115397	ENSDARP00000148225	
ENSG00000163900	ENSP00000406885	TMEM41A	ENSDARG00000070028	ENSDARP00000093207	tmem41aa
ENSG00000183621	ENSP00000406934	ZNF438	ENSDARG00000061311	ENSDARP00000081763	znf438
ENSG00000146360	ENSP00000406986	GPR6	ENSDARG00000052400	ENSDARP00000138317	GPR6
ENSG00000146410	ENSP00000407010	MTFR2	ENSDARG00000060394	ENSDARP00000079489	mtfr2
ENSG00000117450	ENSP00000407034	PRDX1	ENSDARG00000058734	ENSDARP00000116465	prdx1
ENSG00000119725	ENSP00000407130	ZNF410	ENSDARG00000008218	ENSDARP00000123606	znf410
ENSG00000136449	ENSP00000407145	MYCBPAP	ENSDARG00000069194	ENSDARP00000124773	
ENSG00000141337	ENSP00000407193	ARSG	ENSDARG00000101715	ENSDARP00000137037	arsg
ENSG00000117395	ENSP00000407323	EBNA1BP2	ENSDARG00000054980	ENSDARP00000151663	ebna1bp2
ENSG00000233276	ENSP00000407375	GPX1	ENSDARG00000018146	ENSDARP00000020656	gpx1a
ENSG00000241468	ENSP00000407540	ATP5MF	ENSDARG00000037867	ENSDARP00000055185	atp5mf
ENSG00000160785	ENSP00000407560	SLC25A44	ENSDARG00000035905	ENSDARP00000052122	slc25a44b
ENSG00000047849	ENSP00000407602	MAP4	ENSDARG00000101687	ENSDARP00000137713	
ENSG00000206562	ENSP00000407613	METTL6	ENSDARG00000070085	ENSDARP00000093347	mettl6
ENSG00000114473	ENSP00000407736	IQCG	ENSDARG00000068678	ENSDARP00000144131	iqcg
ENSG00000156030	ENSP00000407767	MIDEAS	ENSDARG00000053864	ENSDARP00000128560	
ENSG00000119004	ENSP00000407860	CYP20A1	ENSDARG00000006040	ENSDARP00000003222	cyp20a1
ENSG00000235608	ENSP00000407978	NKX1-1	ENSDARG00000099427	ENSDARP00000131103	nkx1.2lb
ENSG00000028116	ENSP00000408002	VRK2	ENSDARG00000021547	ENSDARP00000038349	vrk2
ENSG00000203740	ENSP00000408058	NTMT2	ENSDARG00000042033	ENSDARP00000120895	ntmt2
ENSG00000164081	ENSP00000408186	TEX264	ENSDARG00000092154	ENSDARP00000064968	tex264a
ENSG00000070087	ENSP00000408283	PFN2	ENSDARG00000012682	ENSDARP00000113417	pfn2a
ENSG00000119401	ENSP00000408292	TRIM32	ENSDARG00000102505	ENSDARP00000136136	trim32
ENSG00000111445	ENSP00000408295	RFC5	ENSDARG00000035634	ENSDARP00000051669	rfc5
ENSG00000168288	ENSP00000408331	MMADHC	ENSDARG00000005870	ENSDARP00000018012	mmadhcb
ENSG00000165688	ENSP00000408393	PMPCA	ENSDARG00000102607	ENSDARP00000132105	pmpca
ENSG00000133731	ENSP00000408526	IMPA1	ENSDARG00000003517	ENSDARP00000018348	impa1
ENSG00000239605	ENSP00000408527	STPG4	ENSDARG00000089552	ENSDARP00000109836	si:ch211-93n23.7
ENSG00000155660	ENSP00000408628	PDIA4	ENSDARG00000018491	ENSDARP00000018458	pdia4
ENSG00000138398	ENSP00000408683	PPIG	ENSDARG00000044431	ENSDARP00000065255	ppig
ENSG00000189233	ENSP00000408697	NUGGC	ENSDARG00000071001	ENSDARP00000113705	
ENSG00000007080	ENSP00000408730	CCDC124	ENSDARG00000043502	ENSDARP00000063862	ccdc124
ENSG00000164651	ENSP00000408792	SP8	ENSDARG00000056666	ENSDARP00000073657	sp8b
ENSG00000175203	ENSP00000408910	DCTN2	ENSDARG00000031388	ENSDARP00000042594	dctn2
ENSG00000168621	ENSP00000409007	GDNF	ENSDARG00000039959	ENSDARP00000124666	gdnfa
ENSG00000154144	ENSP00000409016	TBRG1	ENSDARG00000074996	ENSDARP00000105690	tbrg1
ENSG00000113597	ENSP00000409231	TRAPPC13	ENSDARG00000033768	ENSDARP00000135625	trappc13
ENSG00000114737	ENSP00000409346	CISH	ENSDARG00000060316	ENSDARP00000079296	cish
ENSG00000189157	ENSP00000409423	FAM47E	ENSDARG00000101703	ENSDARP00000131396	zgc:158260
ENSG00000164620	ENSP00000409443	RELL2	ENSDARG00000071876	ENSDARP00000063558	rell2
ENSG00000139651	ENSP00000409463	ZNF740	ENSDARG00000061174	ENSDARP00000113405	znf740b
ENSG00000189143	ENSP00000409544	CLDN4	ENSDARG00000009544	ENSDARP00000013958	cldnb
ENSG00000051108	ENSP00000409555	HERPUD1	ENSDARG00000024314	ENSDARP00000144135	herpud1
ENSG00000155256	ENSP00000409594	ZFYVE27	ENSDARG00000059835	ENSDARP00000113701	zfyve27
ENSG00000144677	ENSP00000409600	CTDSPL	ENSDARG00000071673	ENSDARP00000130556	ctdspla
ENSG00000164323	ENSP00000409964	CFAP97	ENSDARG00000112459	ENSDARP00000144897	cfap97
ENSG00000108381	ENSP00000409976	ASPA	ENSDARG00000005154	ENSDARP00000068606	aspa
ENSG00000177051	ENSP00000410007	FBXO46	ENSDARG00000099814	ENSDARP00000138208	fbxo46
ENSG00000028203	ENSP00000410083	VEZT	ENSDARG00000075215	ENSDARP00000119906	vezt
ENSG00000155085	ENSP00000410186	AK9	ENSDARG00000021913	ENSDARP00000118427	
ENSG00000152359	ENSP00000410216	POC5	ENSDARG00000059982	ENSDARP00000121737	
ENSG00000137266	ENSP00000410245	SLC22A23	ENSDARG00000078856	ENSDARP00000105551	slc22a23
ENSG00000135898	ENSP00000410267	GPR55	ENSDARG00000043447	ENSDARP00000116263	gpr55a
ENSG00000184220	ENSP00000410396	CMSS1	ENSDARG00000004727	ENSDARP00000155717	cmss1
ENSG00000106554	ENSP00000410425	CHCHD3	ENSDARG00000032919	ENSDARP00000105322	chchd3a
ENSG00000117632	ENSP00000410452	STMN1	ENSDARG00000033655	ENSDARP00000041006	stmn1b
ENSG00000170085	ENSP00000410552	SIMC1	ENSDARG00000098209	ENSDARP00000140806	
ENSG00000159784	ENSP00000410603	FAM131B	ENSDARG00000070575	ENSDARP00000094525	FAM131B
ENSG00000114395	ENSP00000410663	CYB561D2	ENSDARG00000044114	ENSDARP00000064771	cyb561d2
ENSG00000164849	ENSP00000410743	GPR146	ENSDARG00000059610	ENSDARP00000113473	gpr146
ENSG00000106355	ENSP00000410758	LSM5	ENSDARG00000071573	ENSDARP00000096681	lsm5
ENSG00000169714	ENSP00000410769	CNBP	ENSDARG00000070922	ENSDARP00000129692	cnbpb
ENSG00000124688	ENSP00000410818	MAD2L1BP	ENSDARG00000104943	ENSDARP00000131937	mad2l1bp
ENSG00000185621	ENSP00000410926	LMLN	ENSDARG00000061265	ENSDARP00000081663	LMLN
ENSG00000164746	ENSP00000410944	C7orf57	ENSDARG00000090872	ENSDARP00000128722	si:dkey-276j7.1
ENSG00000115275	ENSP00000410992	MOGS	ENSDARG00000060252	ENSDARP00000117503	mogs
ENSG00000067334	ENSP00000411010	DNTTIP2	ENSDARG00000057648	ENSDARP00000117319	dnttip2
ENSG00000035681	ENSP00000411012	NSMAF	ENSDARG00000051920	ENSDARP00000068125	NSMAF
ENSG00000160183	ENSP00000411013	TMPRSS3	ENSDARG00000053315	ENSDARP00000053217	
ENSG00000106635	ENSP00000411073	BCL7B	ENSDARG00000111877	ENSDARP00000152977	bcl7ba
ENSG00000128610	ENSP00000411145	FEZF1	ENSDARG00000010270	ENSDARP00000007655	fezf1
ENSG00000082515	ENSP00000411177	MRPL22	ENSDARG00000109961	ENSDARP00000146997	mrpl22
ENSG00000059377	ENSP00000411274	TBXAS1	ENSDARG00000002249	ENSDARP00000121308	tbxas1
ENSG00000177943	ENSP00000411339	MAMDC4	ENSDARG00000087633	ENSDARP00000132661	
ENSG00000081237	ENSP00000411355	PTPRC	ENSDARG00000071437	ENSDARP00000096384	
ENSG00000161204	ENSP00000411471	ABCF3	ENSDARG00000089705	ENSDARP00000110864	ABCF3
ENSG00000141433	ENSP00000411658	ADCYAP1	ENSDARG00000027740	ENSDARP00000033245	adcyap1b
ENSG00000128309	ENSP00000411719	MPST	ENSDARG00000093235	ENSDARP00000071960	mpst
ENSG00000118004	ENSP00000411770	COLEC11	ENSDARG00000013266	ENSDARP00000146252	colec11
ENSG00000227144	ENSP00000411804	VWA7	ENSDARG00000061462	ENSDARP00000123178	
ENSG00000261796	ENSP00000411822	ISY1-RAB43	ENSDARG00000063466	ENSDARP00000087580	isy1
ENSG00000170248	ENSP00000411825	PDCD6IP	ENSDARG00000025269	ENSDARP00000121990	pdcd6ip
ENSG00000165406	ENSP00000411848	MARCHF8	ENSDARG00000062489	ENSDARP00000144109	marchf8
ENSG00000182585	ENSP00000411898	EPGN	ENSDARG00000104992	ENSDARP00000139060	epgn
ENSG00000170807	ENSP00000411932	LMOD2	ENSDARG00000045864	ENSDARP00000117250	LMOD2
ENSG00000133835	ENSP00000411960	HSD17B4	ENSDARG00000101239	ENSDARP00000136011	hsd17b4
ENSG00000111596	ENSP00000412091	CNOT2	ENSDARG00000061802	ENSDARP00000082816	cnot2
ENSG00000072952	ENSP00000412130	IRAG1	ENSDARG00000074602	ENSDARP00000128726	IRAG1
ENSG00000136634	ENSP00000412237	IL10	ENSDARG00000078147	ENSDARP00000098423	il10
ENSG00000071655	ENSP00000412302	MBD3	ENSDARG00000061774	ENSDARP00000124340	mbd3a
ENSG00000232434	ENSP00000412388	AJM1	ENSDARG00000076873	ENSDARP00000101303	AJM1
ENSG00000163449	ENSP00000412524	TMEM169	ENSDARG00000078762	ENSDARP00000099991	TMEM169
ENSG00000155229	ENSP00000412698	MMS19	ENSDARG00000079067	ENSDARP00000126941	mms19
ENSG00000117859	ENSP00000412733	OSBPL9	ENSDARG00000069298	ENSDARP00000091500	osbpl9
ENSG00000204740	ENSP00000412763	MALRD1	ENSDARG00000090618	ENSDARP00000111319	malrd1
ENSG00000160050	ENSP00000413017	CCDC28B	ENSDARG00000011222	ENSDARP00000120515	ccdc28b
ENSG00000136197	ENSP00000413029	C7orf25	ENSDARG00000057184	ENSDARP00000122801	C2H7orf25
ENSG00000174109	ENSP00000413100	UQCC4	ENSDARG00000100025	ENSDARP00000134458	
ENSG00000079150	ENSP00000413152	FKBP7	ENSDARG00000010962	ENSDARP00000121219	fkbp7
ENSG00000166448	ENSP00000413163	TMEM130	ENSDARG00000103789	ENSDARP00000131157	tmem130
ENSG00000067182	ENSP00000413224	TNFRSF1A	ENSDARG00000089868	ENSDARP00000110027	
ENSG00000240230	ENSP00000413423	COX19	ENSDARG00000063882	ENSDARP00000093941	cox19
ENSG00000114279	ENSP00000413496	FGF12	ENSDARG00000027957	ENSDARP00000036436	fgf12a
ENSG00000106078	ENSP00000413498	COBL	ENSDARG00000091006	ENSDARP00000156867	cobl
ENSG00000167861	ENSP00000413520	HID1	ENSDARG00000100583	ENSDARP00000141954	hid1b
ENSG00000073536	ENSP00000413572	NLE1	ENSDARG00000057105	ENSDARP00000122687	nle1
ENSG00000005469	ENSP00000413575	CROT	ENSDARG00000040352	ENSDARP00000007394	crot
ENSG00000178460	ENSP00000413632	MCMDC2	ENSDARG00000106560	ENSDARP00000146592	MCMDC2
ENSG00000173065	ENSP00000413645	FAM222B	ENSDARG00000078578	ENSDARP00000129279	FAM222B
ENSG00000172061	ENSP00000413707	LRRC15	ENSDARG00000070792	ENSDARP00000095023	lrrc15
ENSG00000117625	ENSP00000413929	RCOR3	ENSDARG00000004502	ENSDARP00000115189	rcor3
ENSG00000132376	ENSP00000413937	INPP5K	ENSDARG00000099563	ENSDARP00000141168	inpp5ka
ENSG00000230099	ENSP00000413966	TRBV5-4	ENSDARG00000110539	ENSDARP00000146862	
ENSG00000187642	ENSP00000414022	PERM1	ENSDARG00000076850	ENSDARP00000099984	perm1
ENSG00000196636	ENSP00000414066	SDHAF3	ENSDARG00000036092	ENSDARP00000052395	sdhaf3
ENSG00000108094	ENSP00000414095	CUL2	ENSDARG00000013965	ENSDARP00000143406	CUL2
ENSG00000154548	ENSP00000414302	SRSF12	ENSDARG00000086411	ENSDARP00000091866	srsf10b
ENSG00000176697	ENSP00000414303	BDNF	ENSDARG00000018817	ENSDARP00000010990	bdnf
ENSG00000138326	ENSP00000414321	RPS24	ENSDARG00000039347	ENSDARP00000091586	rps24
ENSG00000129084	ENSP00000414359	PSMA1	ENSDARG00000101560	ENSDARP00000134179	psma1
ENSG00000205542	ENSP00000414376	TMSB4X	ENSDARG00000077777	ENSDARP00000095248	tmsb4x
ENSG00000137691	ENSP00000414390	CFAP300	ENSDARG00000000349	ENSDARP00000126325	cfap300
ENSG00000090520	ENSP00000414398	DNAJB11	ENSDARG00000015088	ENSDARP00000107433	dnajb11
ENSG00000141380	ENSP00000414516	SS18	ENSDARG00000002970	ENSDARP00000005954	ss18
ENSG00000100439	ENSP00000414558	ABHD4	ENSDARG00000102887	ENSDARP00000137303	abhd4
ENSG00000171757	ENSP00000414635	LRRC34	ENSDARG00000062235	ENSDARP00000084189	
ENSG00000163380	ENSP00000414670	LMOD3	ENSDARG00000110560	ENSDARP00000151664	
ENSG00000166272	ENSP00000414721	WBP1L	ENSDARG00000013245	ENSDARP00000009087	wbp1la
ENSG00000180694	ENSP00000414786	TMEM64	ENSDARG00000113304	ENSDARP00000154354	tmem64
ENSG00000134759	ENSP00000414851	ELP2	ENSDARG00000017199	ENSDARP00000104754	elp2
ENSG00000132912	ENSP00000414906	DCTN4	ENSDARG00000023988	ENSDARP00000140168	dctn4
ENSG00000108587	ENSP00000414956	GOSR1	ENSDARG00000026654	ENSDARP00000123309	gosr1
ENSG00000073060	ENSP00000414979	SCARB1	ENSDARG00000101557	ENSDARP00000152539	scarb1
ENSG00000224940	ENSP00000415026	PRRT4	ENSDARG00000099812	ENSDARP00000131983	
ENSG00000178997	ENSP00000415056	EXD1	ENSDARG00000098669	ENSDARP00000145238	exd1
ENSG00000105298	ENSP00000415078	CACTIN	ENSDARG00000059866	ENSDARP00000078145	cactin
ENSG00000100099	ENSP00000415081	HPS4	ENSDARG00000013795	ENSDARP00000012323	hps4
ENSG00000174227	ENSP00000415203	PIGG	ENSDARG00000038270	ENSDARP00000055816	PIGG
ENSG00000189058	ENSP00000415235	APOD	ENSDARG00000057437	ENSDARP00000110384	apodb
ENSG00000187231	ENSP00000415332	SESTD1	ENSDARG00000040614	ENSDARP00000059447	sestd1
ENSG00000075218	ENSP00000415430	GTSE1	ENSDARG00000013719	ENSDARP00000156507	gtse1
ENSG00000161813	ENSP00000415464	LARP4	ENSDARG00000078401	ENSDARP00000119719	
ENSG00000163882	ENSP00000415536	POLR2H	ENSDARG00000038505	ENSDARP00000056187	polr2h
ENSG00000147642	ENSP00000415654	SYBU	ENSDARG00000060112	ENSDARP00000078816	sybu
ENSG00000231256	ENSP00000415662	CFAP97D1	ENSDARG00000101455	ENSDARP00000138586	
ENSG00000022840	ENSP00000415682	RNF10	ENSDARG00000079687	ENSDARP00000148544	rnf10
ENSG00000135919	ENSP00000415786	SERPINE2	ENSDARG00000029353	ENSDARP00000041676	serpine2
ENSG00000158805	ENSP00000415836	ZNF276	ENSDARG00000110991	ENSDARP00000155751	znf276
ENSG00000137760	ENSP00000415885	ALKBH8	ENSDARG00000060256	ENSDARP00000079150	ALKBH8
ENSG00000211584	ENSP00000415998	SLC48A1	ENSDARG00000026109	ENSDARP00000035010	slc48a1b
ENSG00000137648	ENSP00000416037	TMPRSS4	ENSDARG00000103117	ENSDARP00000131889	tmprss4a
ENSG00000169490	ENSP00000416050	TM2D2	ENSDARG00000035515	ENSDARP00000051482	tm2d2
ENSG00000158856	ENSP00000416111	DMTN	ENSDARG00000013110	ENSDARP00000064614	dmtn
ENSG00000236699	ENSP00000416125	ARHGEF38	ENSDARG00000079377	ENSDARP00000103670	ARHGEF38
ENSG00000175334	ENSP00000416128	BANF1	ENSDARG00000037009	ENSDARP00000053793	banf1
ENSG00000104907	ENSP00000416149	TRMT1	ENSDARG00000010978	ENSDARP00000111075	TRMT1
ENSG00000233493	ENSP00000416154	TMEM238	ENSDARG00000093684	ENSDARP00000118611	tmem238a
ENSG00000156603	ENSP00000416227	MED19	ENSDARG00000009472	ENSDARP00000116331	med19b
ENSG00000184465	ENSP00000416289	WDR27	ENSDARG00000053386	ENSDARP00000099173	
ENSG00000197818	ENSP00000416418	SLC9A8	ENSDARG00000020699	ENSDARP00000027230	slc9a8
ENSG00000161513	ENSP00000416515	FDXR	ENSDARG00000089369	ENSDARP00000149109	FDXR
ENSG00000145833	ENSP00000416534	DDX46	ENSDARG00000099458	ENSDARP00000135125	ddx46
ENSG00000023697	ENSP00000416583	DERA	ENSDARG00000005897	ENSDARP00000008455	dera
ENSG00000172113	ENSP00000416658	NME6	ENSDARG00000016138	ENSDARP00000094574	nme6
ENSG00000229474	ENSP00000416673	PATL2	ENSDARG00000089567	ENSDARP00000110341	
ENSG00000099769	ENSP00000416683	IGFALS	ENSDARG00000037836	ENSDARP00000122885	IGFALS
ENSG00000107036	ENSP00000416696	RIC1	ENSDARG00000108298	ENSDARP00000157676	RIC1
ENSG00000004700	ENSP00000416739	RECQL	ENSDARG00000007175	ENSDARP00000091972	recql
ENSG00000100129	ENSP00000416892	EIF3L	ENSDARG00000101082	ENSDARP00000134724	eif3s6ip
ENSG00000158545	ENSP00000416951	ZC3H18	ENSDARG00000062506	ENSDARP00000122210	zc3h18
ENSG00000136527	ENSP00000416959	TRA2B	ENSDARG00000002168	ENSDARP00000016139	tra2b
ENSG00000112419	ENSP00000417038	PHACTR2	ENSDARG00000027172	ENSDARP00000091924	
ENSG00000147155	ENSP00000417052	EBP	ENSDARG00000046098	ENSDARP00000146738	ebp
ENSG00000163689	ENSP00000417122	CFAP20DC	ENSDARG00000026086	ENSDARP00000120040	cfap20dc
ENSG00000163930	ENSP00000417132	BAP1	ENSDARG00000063051	ENSDARP00000147485	bap1
ENSG00000153446	ENSP00000417158	C16orf89	ENSDARG00000075345	ENSDARP00000102869	C3H16orf89
ENSG00000101850	ENSP00000417161	GPR143	ENSDARG00000034572	ENSDARP00000047079	GPR143
ENSG00000179403	ENSP00000417185	VWA1	ENSDARG00000075468	ENSDARP00000099327	vwa1
ENSG00000120093	ENSP00000417207	HOXB3	ENSDARG00000029263	ENSDARP00000072928	hoxb3a
ENSG00000144895	ENSP00000417229	EIF2A	ENSDARG00000101061	ENSDARP00000132954	eif2a
ENSG00000175697	ENSP00000417261	GPR156	ENSDARG00000086215	ENSDARP00000123809	GPR156
ENSG00000178053	ENSP00000417278	MLF1	ENSDARG00000077301	ENSDARP00000144799	mlf1
ENSG00000102349	ENSP00000417303	KLF8	ENSDARG00000060661	ENSDARP00000080163	klf8
ENSG00000173905	ENSP00000417354	GOLIM4	ENSDARG00000014545	ENSDARP00000021000	golim4b
ENSG00000128524	ENSP00000417378	ATP6V1F	ENSDARG00000045543	ENSDARP00000066962	atp6v1f
ENSG00000091127	ENSP00000417402	PUS7	ENSDARG00000031774	ENSDARP00000133410	pus7
ENSG00000102710	ENSP00000417510	SUPT20H	ENSDARG00000078658	ENSDARP00000120953	SUPT20H
ENSG00000112514	ENSP00000417544	CUTA	ENSDARG00000054288	ENSDARP00000120564	zgc:63972
ENSG00000170946	ENSP00000417548	DNAJC24	ENSDARG00000023927	ENSDARP00000037632	dnajc24
ENSG00000169251	ENSP00000417559	NMD3	ENSDARG00000015676	ENSDARP00000012858	nmd3
ENSG00000181704	ENSP00000417573	YIPF6	ENSDARG00000054433	ENSDARP00000071098	yipf6
ENSG00000134330	ENSP00000417580	IAH1	ENSDARG00000015765	ENSDARP00000021046	iah1
ENSG00000123575	ENSP00000417581	FAM199X	ENSDARG00000009982	ENSDARP00000017054	fam199x
ENSG00000117069	ENSP00000417583	ST6GALNAC5	ENSDARG00000039220	ENSDARP00000057298	ST6GALNAC5
ENSG00000136279	ENSP00000417653	DBNL	ENSDARG00000016016	ENSDARP00000027911	dbnlb
ENSG00000138459	ENSP00000417654	SLC35A5	ENSDARG00000000001	ENSDARP00000000004	slc35a5
ENSG00000163590	ENSP00000417659	PPM1L	ENSDARG00000063218	ENSDARP00000086614	ppm1la
ENSG00000176261	ENSP00000417677	ZBTB8OS	ENSDARG00000016368	ENSDARP00000020953	zbtb8os
ENSG00000150401	ENSP00000417706	DCUN1D2	ENSDARG00000116689	ENSDARP00000153192	dcun1d2a
ENSG00000102030	ENSP00000417763	NAA10	ENSDARG00000071060	ENSDARP00000095601	naa10
ENSG00000119523	ENSP00000417764	ALG2	ENSDARG00000070399	ENSDARP00000094034	alg2
ENSG00000185055	ENSP00000417841	EFCAB10	ENSDARG00000092825	ENSDARP00000129539	
ENSG00000140350	ENSP00000417864	ANP32A	ENSDARG00000006487	ENSDARP00000022360	anp32a
ENSG00000171130	ENSP00000417939	ATP6V0E2	ENSDARG00000059057	ENSDARP00000076503	atpv0e2
ENSG00000284862	ENSP00000417960	CCDC39	ENSDARG00000100981	ENSDARP00000141240	CCDC39
ENSG00000121542	ENSP00000417972	SEC22A	ENSDARG00000078328	ENSDARP00000076602	sec22a
ENSG00000175066	ENSP00000418001	GK5	ENSDARG00000062864	ENSDARP00000085784	gk5
ENSG00000175110	ENSP00000418008	MRPS22	ENSDARG00000018073	ENSDARP00000027370	mrps22
ENSG00000128604	ENSP00000418037	IRF5	ENSDARG00000045681	ENSDARP00000067163	irf5
ENSG00000177707	ENSP00000418070	NECTIN3	ENSDARG00000006604	ENSDARP00000121706	nectin3b
ENSG00000197756	ENSP00000418082	RPL37A	ENSDARG00000115271	ENSDARP00000149337	zgc:171772
ENSG00000162426	ENSP00000418096	SLC45A1	ENSDARG00000004302	ENSDARP00000119495	slc45a1
ENSG00000146223	ENSP00000418221	RPL7L1	ENSDARG00000042864	ENSDARP00000062907	rpl7l1
ENSG00000010322	ENSP00000418232	NISCH	ENSDARG00000043077	ENSDARP00000147038	NISCH
ENSG00000013374	ENSP00000418234	NUB1	ENSDARG00000061417	ENSDARP00000096299	
ENSG00000065328	ENSP00000418268	MCM10	ENSDARG00000045815	ENSDARP00000067338	mcm10
ENSG00000144021	ENSP00000418287	CIAO1	ENSDARG00000059212	ENSDARP00000076693	ciao1
ENSG00000187118	ENSP00000418348	CMC1	ENSDARG00000103670	ENSDARP00000146123	cmc1
ENSG00000144815	ENSP00000418381	NXPE3	ENSDARG00000061690	ENSDARP00000119028	nxpe3
ENSG00000144867	ENSP00000418401	SRPRB	ENSDARG00000030949	ENSDARP00000047012	srprb
ENSG00000122679	ENSP00000418460	RAMP3	ENSDARG00000111822	ENSDARP00000150084	RAMP3
ENSG00000130713	ENSP00000418463	EXOSC2	ENSDARG00000028688	ENSDARP00000124376	exosc2
ENSG00000163430	ENSP00000418505	FSTL1	ENSDARG00000039576	ENSDARP00000105068	fstl1b
ENSG00000088833	ENSP00000418529	NSFL1C	ENSDARG00000087640	ENSDARP00000115283	nsfl1c
ENSG00000220205	ENSP00000418572	VAMP2	ENSDARG00000056877	ENSDARP00000073910	vamp2
ENSG00000183662	ENSP00000418575	TAFA1	ENSDARG00000062357	ENSDARP00000104039	TAFA1
ENSG00000189283	ENSP00000418582	FHIT	ENSDARG00000078195	ENSDARP00000098769	fhit
ENSG00000153266	ENSP00000418589	FEZF2	ENSDARG00000070677	ENSDARP00000094772	fezf2
ENSG00000124783	ENSP00000418617	SSR1	ENSDARG00000101627	ENSDARP00000138716	ssr1
